907.715,-0.058952304
907.716,-0.058906741
907.717,-0.058861216
907.718,-0.058815729
907.719,-0.058770279
907.72,-0.058724867
907.721,-0.058679492
907.722,-0.058634155
907.723,-0.058588856
907.724,-0.058543593
907.725,-0.058498368
907.726,-0.058453181
907.727,-0.058408031
907.728,-0.058362918
907.729,-0.058317842
907.73,-0.058272804
907.731,-0.058227803
907.732,-0.058182839
907.733,-0.058137912
907.734,-0.058093022
907.735,-0.05804817
907.736,-0.058003354
907.737,-0.057958576
907.738,-0.057913835
907.739,-0.05786913
907.74,-0.057824462
907.741,-0.057779832
907.742,-0.057735238
907.743,-0.057690681
907.744,-0.057646161
907.745,-0.057601678
907.746,-0.057557231
907.747,-0.057512821
907.748,-0.057468448
907.749,-0.057424112
907.75,-0.057379812
907.751,-0.057335549
907.752,-0.057291322
907.753,-0.057247132
907.754,-0.057202979
907.755,-0.057158861
907.756,-0.057114781
907.757,-0.057070737
907.758,-0.057026729
907.759,-0.056982757
907.76,-0.056938822
907.761,-0.056894923
907.762,-0.056851061
907.763,-0.056807234
907.764,-0.056763444
907.765,-0.05671969
907.766,-0.056675973
907.767,-0.056632291
907.768,-0.056588645
907.769,-0.056545036
907.77,-0.056501462
907.771,-0.056457925
907.772,-0.056414423
907.773,-0.056370958
907.774,-0.056327528
907.775,-0.056284134
907.776,-0.056240777
907.777,-0.056197454
907.778,-0.056154168
907.779,-0.056110918
907.78,-0.056067703
907.781,-0.056024524
907.782,-0.05598138
907.783,-0.055938273
907.784,-0.0558952
907.785,-0.055852164
907.786,-0.055809163
907.787,-0.055766197
907.788,-0.055723267
907.789,-0.055680373
907.79,-0.055637514
907.791,-0.05559469
907.792,-0.055551902
907.793,-0.055509149
907.794,-0.055466431
907.795,-0.055423749
907.796,-0.055381102
907.797,-0.05533849
907.798,-0.055295914
907.799,-0.055253372
907.8,-0.055210866
907.801,-0.055168395
907.802,-0.055125959
907.803,-0.055083557
907.804,-0.055041191
907.805,-0.05499886
907.806,-0.054956564
907.807,-0.054914303
907.808,-0.054872077
907.809,-0.054829886
907.81,-0.054787729
907.811,-0.054745608
907.812,-0.054703521
907.813,-0.054661469
907.814,-0.054619452
907.815,-0.054577469
907.816,-0.054535521
907.817,-0.054493608
907.818,-0.054451729
907.819,-0.054409885
907.82,-0.054368076
907.821,-0.054326301
907.822,-0.05428456
907.823,-0.054242854
907.824,-0.054201183
907.825,-0.054159546
907.826,-0.054117943
907.827,-0.054076375
907.828,-0.054034841
907.829,-0.053993341
907.83,-0.053951876
907.831,-0.053910445
907.832,-0.053869048
907.833,-0.053827685
907.834,-0.053786357
907.835,-0.053745062
907.836,-0.053703802
907.837,-0.053662576
907.838,-0.053621384
907.839,-0.053580226
907.84,-0.053539101
907.841,-0.053498011
907.842,-0.053456955
907.843,-0.053415933
907.844,-0.053374944
907.845,-0.05333399
907.846,-0.053293069
907.847,-0.053252182
907.848,-0.053211329
907.849,-0.05317051
907.85,-0.053129724
907.851,-0.053088972
907.852,-0.053048254
907.853,-0.053007569
907.854,-0.052966918
907.855,-0.0529263
907.856,-0.052885716
907.857,-0.052845166
907.858,-0.052804649
907.859,-0.052764166
907.86,-0.052723716
907.861,-0.052683299
907.862,-0.052642916
907.863,-0.052602566
907.864,-0.052562249
907.865,-0.052521966
907.866,-0.052481716
907.867,-0.052441499
907.868,-0.052401316
907.869,-0.052361165
907.87,-0.052321048
907.871,-0.052280964
907.872,-0.052240913
907.873,-0.052200895
907.874,-0.052160911
907.875,-0.052120959
907.876,-0.05208104
907.877,-0.052041154
907.878,-0.052001301
907.879,-0.051961481
907.88,-0.051921694
907.881,-0.05188194
907.882,-0.051842219
907.883,-0.05180253
907.884,-0.051762874
907.885,-0.051723251
907.886,-0.051683661
907.887,-0.051644103
907.888,-0.051604578
907.889,-0.051565086
907.89,-0.051525627
907.891,-0.051486199
907.892,-0.051446805
907.893,-0.051407443
907.894,-0.051368113
907.895,-0.051328816
907.896,-0.051289552
907.897,-0.05125032
907.898,-0.05121112
907.899,-0.051171953
907.9,-0.051132818
907.901,-0.051093715
907.902,-0.051054645
907.903,-0.051015607
907.904,-0.050976601
907.905,-0.050937627
907.906,-0.050898685
907.907,-0.050859776
907.908,-0.050820899
907.909,-0.050782054
907.91,-0.050743241
907.911,-0.05070446
907.912,-0.050665711
907.913,-0.050626994
907.914,-0.050588309
907.915,-0.050549656
907.916,-0.050511035
907.917,-0.050472446
907.918,-0.050433889
907.919,-0.050395363
907.92,-0.050356869
907.921,-0.050318407
907.922,-0.050279977
907.923,-0.050241579
907.924,-0.050203212
907.925,-0.050164877
907.926,-0.050126574
907.927,-0.050088302
907.928,-0.050050062
907.929,-0.050011854
907.93,-0.049973677
907.931,-0.049935531
907.932,-0.049897417
907.933,-0.049859335
907.934,-0.049821284
907.935,-0.049783264
907.936,-0.049745276
907.937,-0.049707319
907.938,-0.049669394
907.939,-0.049631499
907.94,-0.049593637
907.941,-0.049555805
907.942,-0.049518005
907.943,-0.049480235
907.944,-0.049442497
907.945,-0.049404791
907.946,-0.049367115
907.947,-0.04932947
907.948,-0.049291857
907.949,-0.049254274
907.95,-0.049216723
907.951,-0.049179202
907.952,-0.049141713
907.953,-0.049104255
907.954,-0.049066827
907.955,-0.04902943
907.956,-0.048992065
907.957,-0.04895473
907.958,-0.048917426
907.959,-0.048880152
907.96,-0.04884291
907.961,-0.048805698
907.962,-0.048768517
907.963,-0.048731367
907.964,-0.048694247
907.965,-0.048657158
907.966,-0.0486201
907.967,-0.048583072
907.968,-0.048546075
907.969,-0.048509108
907.97,-0.048472172
907.971,-0.048435266
907.972,-0.048398391
907.973,-0.048361546
907.974,-0.048324732
907.975,-0.048287948
907.976,-0.048251194
907.977,-0.048214471
907.978,-0.048177778
907.979,-0.048141116
907.98,-0.048104483
907.981,-0.048067881
907.982,-0.048031309
907.983,-0.047994768
907.984,-0.047958256
907.985,-0.047921775
907.986,-0.047885324
907.987,-0.047848903
907.988,-0.047812511
907.989,-0.04777615
907.99,-0.047739819
907.991,-0.047703518
